ReportingYear,ManEPARegion,ManState,ManID,ManNAICSCode,FormIndicator,Onsite_Offsite,FormCode,FormCodeDescription,MethodCode,ManTons,GenState,GenID,EPAHazWasteCodes,WasteCodeGroup,WasteCodeGroupDescription,WasteDescription
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.7394591,CA,CAL000334577,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.9149651,CA,CAL000334756,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7020239,CA,CAL000334862,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.1404048,CA,CAL000335015,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.4040477,CA,CAL000335194,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3455117,CA,CAL000335240,D001,D001,Ignitable waste,DIESEL FUEL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5733195,CA,CAL000335352,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.3299452,CA,CAL000335356,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5850199,CA,CAL000335377,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,1.1401888,CA,CAL000335428,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE MIXTURE
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H020,0.0375,CA,CAL000335739,,,,WASTE OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000335744,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),OIL WITH GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.560053,CA,CAL000335925,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1878314,CA,CAL000335957,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE GASOLINE_ 3_ UN 1203_ PG II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0863779,CA,CAL000336103,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQ_ N.O.S. ( MINERAL SPIRITS ) 3_ UN 1993_ PG II
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.175506,CA,CAL000336226,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000336305,D001,D001,Ignitable waste,SOLVENT
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4290146,CA,CAL000336331,,,,USED OIL
2009,10,WA,WAD991281767,562211,WR,OFFSITE,W206,Waste oil,H061,0.18765,CA,CAL000336334,D001,D001,Ignitable waste,DIESEL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1667307,CA,CAL000336927,D001,D001,Ignitable waste,PETROLEUM DISTILLATES
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H132,0.2,CA,CAL000336948,,,,WASTE OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H111,0.15,CA,CAL000336948,,,,WASTE OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.5700944,CA,CAL000337006,D001,D001,Ignitable waste,JET A TURBINE ENGINE FUEL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3619123,CA,CAL000337009,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ WASTE FLAMMABLE LIQ_ N.O.S. ( GASOLINE ) 3_ UN 1993 II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1878314,CA,CAL000337133,D001,D001,Ignitable waste,R.Q. WASTE FLAMMABLE LIQUID ( GASOLINE AND WATER )
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.02,CA,CAL000337142,,,,WASTE OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0518268,CA,CAL000337157,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE FLAMMABLE LIQUID ( GASOLINE AND DIESEL )
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3354114,CA,CAL000337206,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4485152,CA,CAL000337245,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.5405524,CA,CAL000337272,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000337316,D001,D001,Ignitable waste,DIESEL FUEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5382183,CA,CAL000337400,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1661396,CA,CAL000337408,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7449253,CA,CAL000337463,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9360318,CA,CAL000337609,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.206707,CA,CAL000337701,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1154379,CA,CAL000337734,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3800629,CA,CAL000337846,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE GASOLINE_ 3_ UN 1203_ PG II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1925065,CA,CAL000337846,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQUID_ N.O.S. ( MINERAL SPIRITS ) 3_ UN 1993_ PG II
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.0780027,CA,CAL000337913,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,19.3953594,CA,CAL000337914,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.0085683,CA,CAL000337995,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0172756,CA,CAL000338079,D001,D001,Ignitable waste,FUEL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2730093,CA,CAL000338181,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H039,8.6208,CA,CAL000338194,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,7.6286594,CA,CAL000338425,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.4157481,CA,CAL000338552,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0863779,CA,CAL000338556,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1610055,CA,CAL000338655,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQ_ N.O.S. ( DIESEL_ GASOLINE ) 3_ UN 1993_ PG II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.4075639,CA,CAL000338665,D001,D001,Ignitable waste,GASOLINE AND OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,5.3782829,CA,CAL000338706,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.9383659,CA,CAL000338771,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000338849,D001,D001,Ignitable waste,WASTE FLAMMABLE LQ_ N.O.S. ( CONTAMINATED FUEL ) 3_ UN 1993_ PG II
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9360318,CA,CAL000338902,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1036535,CA,CAL000338934,D001,D001,Ignitable waste,GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3120106,CA,CAL000338993,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1554803,CA,CAL000339001,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.688495,CA,CAL000339026,,,,WASTE OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H039,2.98348,CA,CAL000339026,,,,WASTE OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H039,1.147495,CA,CAL000339335,,,,WASTE OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H061,0.917995,CA,CAL000339335,,,,WASTE OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H039,0.688495,CA,CAL000339335,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.3026443,CA,CAL000339358,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.971133,CA,CAL000339439,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2145073,CA,CAL000339453,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1993818,CA,CAL000339479,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3120106,CA,CAL000339825,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,1.2173414,CA,CAL000339872,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE AND WATER
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.5700944,CA,CAL000339898,D001,D001,Ignitable waste,WASTE GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.6146549,CA,CAL000340050,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1661396,CA,CAL000340187,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.0842369,CA,CAL000340207,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6396217,CA,CAL000340225,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000340230,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE GASOLINE_ 3_ UN 1203_ PG II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0345512,CA,CAL000340407,D001,D001,Ignitable waste,MINERAL SPIRITS_ NAPHTHA_ OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4290146,CA,CAL000340444,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.1279063,CA,CAL000340448,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,5.7955971,CA,CAL000340587,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.9847085,CA,CAL000340656,D001,D001,Ignitable waste,GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.7160583,CA,CAL000340664,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,1.3160447,CA,CAL000340784,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE GASOLINE_ 3_ UN 1203_ PG II
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.221155,CA,CAL000340831,,,,WASTE OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H039,7.056035,CA,CAL000340944,,,,WASTE OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.763605,CA,CAL000340944,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.9001326,CA,CAL000340944,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000341003,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.2113752,CA,CAL000341036,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,16.6262653,CA,CAL000341163,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.3946814,CA,CAL000341164,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.206707,CA,CAL000341278,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,7.8899683,CA,CAL000341279,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H132,3.129525,CA,CAL000341396,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9087309,CA,CAL000341480,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.6910915,CA,CAL000342041,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1554803,CA,CAL000342068,D001,D001,Ignitable waste,IMAGING OIL AND PETROLEUM DISTILLATES
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000342068,D001,D001,Ignitable waste,PETROLEUM DISTLLATES AND WASTE SOLVENT
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,2.4083319,CA,CAL000342314,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE AND WATER
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7293248,CA,CAL000342380,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,4.0912391,CA,CAL000342402,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000342546,D001,D001,Ignitable waste,JET FUEL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,20.6629025,CA,CAL000342615,,,,USED OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H132,0.083455,CA,CAL000342702,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1700398,CA,CAL000342744,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,2.764094,CA,CAL000342774,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQ_ N.O.S. ( CONTAMINATED FUEL_ UN 1993_ PG III
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.8385285,CA,CAL000342894,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6435219,CA,CAL000342914,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.4898507,CA,CAL000342925,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000342942,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE MIXTURE
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H061,0.208635,CA,CAL000342975,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3510119,CA,CAL000342977,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,4.7230606,CA,CAL000342991,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.175506,CA,CAL000343058,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000343179,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),AV GAS WASTE GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000343179,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),JET A FUEL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H111,0.2295,CA,CAL000343289,,,,WASTE OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H132,0.15,CA,CAL000343344,,,,WASTE OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H111,0.07,CA,CAL000343344,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2769094,CA,CAL000343382,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.5038851,CA,CAL000343514,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000343601,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1111538,CA,CAL000343739,D001,D001,Ignitable waste,SOLVENT
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.1708078,CA,CAL000343834,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.2152753,CA,CAL000343898,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,2.4960849,CA,CAL000343948,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1727559,CA,CAL000344599,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),DIESEL AND GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.9555325,CA,CAL000345066,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3393115,CA,CAL000345135,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000345268,D001,D001,Ignitable waste,MIXED SOLVENT
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7020239,CA,CAL000345279,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.3627873,CA,CAL000345431,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.206707,CA,CAL000345467,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4290146,CA,CAL000345646,,,,USED OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.6,CA,CAL000345701,,,,WASTE OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.333815,CA,CAL000345714,,,,WASTE OIL
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H111,0.917995,CA,CAL000345748,,,,WASTE OIL
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.12518,CA,CAL000345986,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.4009156,CA,CAL000346211,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.7410252,CA,CAL000346382,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.1521052,CA,CAL000346459,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL000346792,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1878314,CA,CAL000346798,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1209291,CA,CAL000346823,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),GASOLINE AND MIXTURE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6591224,CA,CAL000346943,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.322145,CA,CAL000347183,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.6006204,CA,CAL000347251,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2535086,CA,CAL000347734,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.3689465,CA,CAL000347771,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0172756,CA,CAL000348097,D001,D001,Ignitable waste,D-LIMONENE
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.1950066,CA,CAL000348349,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5655192,CA,CAL000348428,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,54.8475648,CA,CAL000827857,,,,USED OIL
2009,10,WA,WAD991281767,562211,WR,OFFSITE,W206,Waste oil,H061,0.93825,CA,CAL002365335,F001,F001,Spent halogenated solvents used in degreasing_ as specified,CHLORINATED WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,3.1747079,CA,CAL002641014,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1900315,CA,CAL912065152,D001,D001,Ignitable waste,DYED AND DIESEL AND WATER MIXTURE
2009,09,CA,CAD008302903,562211,WR,OFFSITE,W206,Waste oil,H061,0.3,CA,CAL912074832,,,,WASTE OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.7667601,CA,CAL912135910,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,4.4617517,CA,CAL912203005,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.0530358,CA,CAL912324004,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,6.4469192,CA,CAL912423461,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2145073,CA,CAL912493067,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,422.8211759,CA,CAL912823785,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.5850199,CA,CAL913186153,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.2964101,CA,CAL913313369,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.4290146,CA,CAL913406105,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.4898507,CA,CAL920423479,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,1.1895404,CA,CAL920423491,,,,USED OIL
2009,09,CA,CAD099452708,56292,WR,OFFSITE,W206,Waste oil,H039,0.3666125,CA,CAL920423508,,,,USED OIL
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.0345512,CA,CAL920466310,D001,D001,Ignitable waste,RQ WASTE FLAMMABLE LIQ_ N.O.S. ( DIESEL_ WATER ) 3_ UN 1993 II
2009,09,CA,CAT080013352,324191,WR,OFFSITE,W206,Waste oil,H039,0.1036535,CA,CAL921065493,D001,D001,Ignitable waste,SOLVENT PETROLEUM DISTILLATES
2009,09,CA,CAT080014079,562211,WR,OFFSITE,W206,Waste oil,H111,0.41727,CA,CAL921693302,,,,WASTE OIL
